 sales_id | date_key | customer_id | product_id | quantity | unit_price 
     1290 | 20210627 |          10 |         23 |        1 |       1763
     1291 | 20210627 |         120 |         31 |        4 |       4789
     1292 | 20210627 |          91 |         71 |        1 |       4754
     1293 | 20210627 |         181 |         72 |        4 |       4660
     1294 | 20210627 |          46 |          2 |        5 |       1903
     1295 | 20210627 |         180 |         63 |        3 |       2289
     1296 | 20210627 |         154 |         40 |        3 |       4338
     1297 | 20210628 |         143 |         73 |        1 |       2535
     1298 | 20210628 |          68 |          1 |        2 |       4446
     1299 | 20210628 |         188 |         45 |        2 |       4793
     1300 | 20210628 |         163 |         41 |        1 |       1619
     1301 | 20210628 |         115 |         82 |        1 |       3797
     1302 | 20210628 |         178 |         58 |        1 |       3797
     1303 | 20210628 |          47 |         71 |        2 |       3443
     1304 | 20210628 |         177 |         72 |        5 |       3095
     1305 | 20210628 |          77 |          3 |        2 |       3401
     1306 | 20210628 |          51 |         62 |        4 |       1062
     1307 | 20210628 |          75 |         61 |        4 |       2876
     1308 | 20210628 |         155 |         45 |        1 |       2748
     1309 | 20210629 |           7 |         20 |        3 |       2956
     1310 | 20210629 |          22 |         56 |        5 |       2159
     1311 | 20210629 |         126 |         43 |        3 |       3086
     1312 | 20210629 |         123 |         20 |        3 |        326
     1313 | 20210629 |          68 |         20 |        2 |       1513
     1314 | 20210629 |          68 |         19 |        5 |       4963
     1315 | 20210629 |          11 |         72 |        2 |       4409
     1316 | 20210630 |         192 |         82 |        4 |        529
     1317 | 20210630 |         161 |         16 |        1 |        927
     1318 | 20210630 |          31 |         41 |        2 |       1119
     1319 | 20210630 |          62 |         72 |        3 |       4096
     1320 | 20210630 |          60 |         40 |        3 |       1843
     1321 | 20210630 |         150 |         73 |        1 |       3672
     1322 | 20210630 |          97 |         21 |        5 |       3451
     1323 | 20210630 |         138 |         58 |        3 |       2641
     1324 | 20210630 |         133 |         34 |        2 |       2824
     1325 | 20210701 |         179 |         85 |        4 |       3947
     1326 | 20210701 |         115 |         61 |        3 |        598
     1327 | 20210701 |         164 |         70 |        4 |       1824
     1328 | 20210701 |           2 |         34 |        3 |       3674
     1329 | 20210701 |          59 |         76 |        2 |       4898
     1330 | 20210701 |           2 |         72 |        5 |       4217
     1331 | 20210701 |          38 |         59 |        1 |       2759
     1332 | 20210701 |          59 |         33 |        4 |       3174
     1333 | 20210701 |          49 |         46 |        5 |       1619
     1334 | 20210702 |         169 |         83 |        1 |        897
     1335 | 20210702 |          32 |         71 |        2 |       3537
     1336 | 20210702 |         198 |         34 |        3 |       2641
     1337 | 20210702 |          98 |         42 |        4 |       3273
     1338 | 20210702 |         155 |         20 |        3 |        122
     1339 | 20210702 |          30 |         45 |        3 |       2176
     1340 | 20210702 |         102 |         45 |        1 |       4238
     1341 | 20210702 |         133 |         82 |        4 |       1390
     1342 | 20210702 |          61 |         41 |        1 |        720
     1343 | 20210702 |         103 |         31 |        5 |       1318
     1344 | 20210703 |         152 |         63 |        3 |       3861
     1345 | 20210703 |         146 |         63 |        1 |       2260
     1346 | 20210703 |          59 |         40 |        3 |       3291
     1347 | 20210703 |         156 |         71 |        3 |       2287
     1348 | 20210703 |         142 |         57 |        3 |       1205
     1349 | 20210703 |          35 |         31 |        1 |       3143
     1350 | 20210703 |         143 |         43 |        3 |       4682
     1351 | 20210703 |         163 |         47 |        5 |       1040
     1352 | 20210703 |          67 |         58 |        4 |       4189
     1353 | 20210703 |           3 |         59 |        5 |        580
     1354 | 20210703 |         168 |          3 |        4 |       4475
     1355 | 20210703 |          66 |          4 |        4 |       2819
     1356 | 20210703 |          49 |         31 |        4 |       3991
     1357 | 20210703 |         129 |          2 |        5 |       4621
     1358 | 20210703 |          19 |         48 |        5 |       1535
     1359 | 20210703 |          61 |         59 |        3 |       4335
     1360 | 20210703 |         109 |          2 |        2 |       1393
     1361 | 20210704 |         142 |         59 |        1 |       1735
     1362 | 20210704 |          77 |         34 |        4 |       4885
     1363 | 20210704 |         131 |         44 |        3 |        606
     1364 | 20210704 |          40 |         46 |        3 |        738
     1365 | 20210704 |         150 |         58 |        3 |       1061
     1366 | 20210705 |          80 |         21 |        1 |        565
     1367 | 20210705 |         153 |         33 |        3 |       2072
     1368 | 20210705 |          25 |         59 |        3 |        888
     1369 | 20210705 |          83 |         40 |        4 |       1765
     1370 | 20210705 |           6 |         60 |        3 |       3661
     1371 | 20210705 |         184 |         35 |        2 |       3273
     1372 | 20210705 |          48 |         56 |        4 |       2098
     1373 | 20210706 |         160 |         44 |        2 |       1143
     1374 | 20210706 |          60 |         82 |        5 |       1958
     1375 | 20210706 |           3 |         82 |        3 |       2746
     1376 | 20210706 |         114 |         43 |        2 |        149
     1377 | 20210706 |         176 |         73 |        1 |       1363
     1378 | 20210706 |         155 |         45 |        1 |       2075
     1379 | 20210706 |         120 |         45 |        5 |       3474
     1380 | 20210707 |          98 |         84 |        2 |       3612
     1381 | 20210707 |         170 |         27 |        2 |       1492
     1382 | 20210707 |          78 |          2 |        5 |       4418
     1383 | 20210707 |         137 |         20 |        1 |       1666
     1384 | 20210707 |         125 |         71 |        3 |       2781
     1385 | 20210708 |         164 |          2 |        4 |        657
     1386 | 20210708 |          30 |         57 |        1 |       1380
     1387 | 20210708 |         149 |         33 |        5 |       4779
     1388 | 20210708 |         148 |         57 |        1 |       4842
     1389 | 20210708 |          53 |         20 |        3 |       1045
     1390 | 20210708 |          17 |         61 |        4 |       4805
     1391 | 20210708 |          76 |         20 |        3 |       1932
     1392 | 20210708 |          57 |         56 |        2 |        973
     1393 | 20210708 |         191 |         41 |        4 |        334
     1394 | 20210708 |          13 |         45 |        2 |        965
     1395 | 20210709 |          63 |         71 |        1 |       2559
     1396 | 20210709 |         153 |         59 |        3 |       1866
     1397 | 20210709 |         168 |         44 |        3 |       3101
     1398 | 20210709 |          23 |         47 |        1 |       3861
     1399 | 20210709 |         194 |         45 |        5 |       1319
     1400 | 20210709 |         139 |         57 |        1 |       2007
     1401 | 20210710 |         182 |         21 |        3 |       1448
     1402 | 20210710 |         167 |         82 |        1 |        868
     1403 | 20210710 |          89 |         42 |        1 |       1205
     1404 | 20210710 |         189 |         58 |        4 |       3430
     1405 | 20210710 |         148 |          3 |        3 |       3927
     1406 | 20210710 |         103 |         49 |        2 |       2262
     1407 | 20210710 |          60 |         59 |        3 |       1118
     1408 | 20210710 |         143 |         57 |        4 |        357
     1409 | 20210711 |          19 |         53 |        3 |       1002
     1410 | 20210711 |         118 |         61 |        5 |       2174
     1411 | 20210711 |         192 |         56 |        2 |       1159
     1412 | 20210711 |          85 |         47 |        3 |       4307
     1413 | 20210712 |         150 |          9 |        2 |       3964
     1414 | 20210712 |         113 |         43 |        3 |       1646
     1415 | 20210712 |          40 |         44 |        5 |       3999
     1416 | 20210712 |         164 |         83 |        5 |         79
     1417 | 20210712 |         189 |         33 |        2 |       3036
     1418 | 20210712 |          48 |         70 |        2 |       2460
     1419 | 20210713 |          45 |         31 |        3 |       4587
     1420 | 20210713 |         144 |         85 |        1 |       4457
     1421 | 20210713 |         119 |         72 |        4 |        157
     1422 | 20210713 |          47 |          4 |        3 |       2414
     1423 | 20210713 |         156 |         22 |        2 |       4512
     1424 | 20210713 |          63 |         56 |        5 |       4133
     1425 | 20210714 |          63 |         62 |        4 |       3459
     1426 | 20210714 |          82 |         15 |        1 |       3625
     1427 | 20210714 |         145 |         32 |        5 |        579
     1428 | 20210714 |         112 |         40 |        2 |       1188
     1429 | 20210714 |          95 |         47 |        1 |       2876
     1430 | 20210714 |          46 |         44 |        3 |       1921
     1431 | 20210714 |         114 |          1 |        5 |       4862
     1432 | 20210714 |          16 |         72 |        4 |       1250
     1433 | 20210715 |          64 |         44 |        1 |       1088
     1434 | 20210715 |         160 |         43 |        2 |       4649
     1435 | 20210715 |          30 |         59 |        1 |        897
     1436 | 20210715 |          34 |         43 |        5 |       4912
     1437 | 20210715 |         106 |         16 |        1 |        695
     1438 | 20210715 |         152 |         43 |        5 |       4182
     1439 | 20210716 |          30 |          3 |        3 |       1119
     1440 | 20210716 |         108 |         62 |        2 |       2613
     1441 | 20210716 |         121 |         63 |        1 |       4297
     1442 | 20210717 |          14 |         82 |        4 |       4793
     1443 | 20210717 |          84 |          4 |        5 |        252
     1444 | 20210717 |          12 |         45 |        2 |        506
     1445 | 20210717 |         160 |         17 |        2 |       4365
     1446 | 20210717 |          22 |         40 |        4 |       3459
     1447 | 20210717 |          28 |         41 |        4 |       4009
     1448 | 20210717 |          55 |         32 |        2 |       3308
     1449 | 20210717 |         177 |         47 |        1 |       2813
     1450 | 20210717 |         138 |         19 |        3 |        301
     1451 | 20210717 |         116 |         46 |        4 |       1882
     1452 | 20210717 |         188 |         20 |        2 |       1536
     1453 | 20210717 |          70 |         60 |        5 |       1243
     1454 | 20210718 |         117 |         45 |        4 |       4091
     1455 | 20210718 |         155 |         60 |        3 |       1183
     1456 | 20210718 |         113 |         45 |        2 |       4263
     1457 | 20210718 |         140 |         70 |        4 |       3577
     1458 | 20210718 |           1 |         62 |        5 |       2550
     1459 | 20210718 |          90 |         42 |        5 |       2691
     1460 | 20210719 |         191 |         46 |        3 |       2084
     1461 | 20210719 |         138 |         65 |        3 |       1008
     1462 | 20210719 |          21 |         41 |        2 |       4415
     1463 | 20210719 |         188 |         71 |        4 |        574
     1464 | 20210719 |         130 |         40 |        2 |       3861
     1465 | 20210719 |         119 |         32 |        5 |       2649
     1466 | 20210719 |         175 |         46 |        3 |       3128
     1467 | 20210719 |          93 |         28 |        5 |       4820
     1468 | 20210719 |         111 |         59 |        5 |       1048
     1469 | 20210720 |         192 |         57 |        5 |       4019
     1470 | 20210720 |          68 |         20 |        3 |        900
     1471 | 20210720 |          23 |          4 |        5 |        558
     1472 | 20210720 |          38 |         29 |        2 |       2432
     1473 | 20210720 |         165 |         60 |        3 |       2700
     1474 | 20210720 |           7 |         42 |        4 |       1506
     1475 | 20210721 |         156 |         46 |        4 |       2718
     1476 | 20210721 |          96 |         34 |        1 |       1320
     1477 | 20210721 |         138 |         22 |        2 |       1344
     1478 | 20210721 |         107 |         46 |        5 |       3415
     1479 | 20210721 |         183 |          2 |        2 |       3627
     1480 | 20210721 |           8 |         41 |        4 |        994
     1481 | 20210721 |          26 |          4 |        5 |       4805
     1482 | 20210721 |         164 |         33 |        3 |       1667
     1483 | 20210721 |          91 |         59 |        2 |       4846
     1484 | 20210721 |         133 |         61 |        4 |       1342
     1485 | 20210721 |         138 |         27 |        1 |       3580
     1486 | 20210721 |         162 |         24 |        5 |       3993
     1487 | 20210721 |         155 |         70 |        1 |       3758
     1488 | 20210721 |         108 |         58 |        3 |       4408
     1489 | 20210722 |           7 |         21 |        5 |       2828
     1490 | 20210722 |          51 |         59 |        3 |       4865
     1491 | 20210722 |          44 |         20 |        3 |        147
     1492 | 20210722 |          88 |         31 |        3 |       1010
     1493 | 20210722 |         193 |         59 |        2 |        925
     1494 | 20210722 |         156 |          4 |        1 |       1519
     1495 | 20210722 |         158 |         58 |        5 |       4756
     1496 | 20210722 |         156 |         62 |        1 |       3945
     1497 | 20210722 |          70 |         33 |        2 |        513
     1498 | 20210722 |         162 |         46 |        3 |       2618
     1499 | 20210722 |          79 |         42 |        4 |       4840
     1500 | 20210722 |         150 |         71 |        2 |       1755
     1501 | 20210723 |         122 |         52 |        2 |       1750
     1502 | 20210723 |         182 |         22 |        3 |       1088
     1503 | 20210723 |         171 |         63 |        4 |       4698
     1504 | 20210723 |          36 |         43 |        5 |       4075
     1505 | 20210723 |         143 |          4 |        1 |       3976
     1506 | 20210724 |          63 |         21 |        1 |       3770
     1507 | 20210724 |         134 |          2 |        3 |       3569
     1508 | 20210724 |          62 |         62 |        1 |       1332
     1509 | 20210724 |         100 |         63 |        1 |       4587
     1510 | 20210724 |          27 |          1 |        3 |       3490
     1511 | 20210724 |          12 |         31 |        5 |       4846
     1512 | 20210724 |          97 |         84 |        1 |       3461
     1513 | 20210725 |         119 |         58 |        4 |       2152
     1514 | 20210725 |         144 |         73 |        4 |       2008
     1515 | 20210725 |           2 |         41 |        5 |        664
     1516 | 20210725 |         197 |         79 |        3 |       2012
     1517 | 20210725 |         177 |          3 |        1 |       4073
     1518 | 20210725 |         169 |         21 |        2 |       2909
     1519 | 20210726 |         196 |          2 |        5 |       3537
     1520 | 20210726 |          78 |         63 |        3 |        434
     1521 | 20210726 |         183 |         22 |        4 |       2516
     1522 | 20210726 |         190 |         47 |        1 |       2892
     1523 | 20210726 |          52 |         61 |        3 |        527
     1524 | 20210726 |         144 |         59 |        4 |       3029
     1525 | 20210726 |          52 |         82 |        4 |       2943
     1526 | 20210727 |         109 |         31 |        2 |       3349
     1527 | 20210727 |         196 |         70 |        3 |       1666
     1528 | 20210727 |           3 |         47 |        3 |       4844
     1529 | 20210727 |         135 |         82 |        3 |         90
     1530 | 20210727 |         193 |         82 |        3 |        522
     1531 | 20210727 |          10 |         19 |        3 |       2690
     1532 | 20210728 |          38 |          2 |        1 |        438
     1533 | 20210728 |         153 |         19 |        2 |         86
     1534 | 20210728 |          46 |          3 |        1 |       4876
     1535 | 20210728 |          57 |          3 |        4 |        802
     1536 | 20210728 |          92 |         22 |        2 |       2289
     1537 | 20210729 |         166 |         54 |        3 |       3101
     1538 | 20210729 |          37 |         31 |        2 |       1168
     1539 | 20210729 |         162 |         19 |        5 |       3677
     1540 | 20210729 |           1 |         59 |        3 |       3728
     1541 | 20210729 |         190 |         82 |        4 |        460
     1542 | 20210729 |          23 |         71 |        5 |        863
     1543 | 20210729 |         149 |         58 |        4 |       1666
     1544 | 20210729 |          59 |         47 |        4 |       3715
     1545 | 20210729 |          68 |          9 |        5 |        350
     1546 | 20210730 |         124 |         60 |        2 |       1328
     1547 | 20210730 |         160 |         31 |        3 |       3415
     1548 | 20210730 |         170 |         43 |        5 |       2317
     1549 | 20210730 |         165 |         59 |        2 |       4748
     1550 | 20210730 |          89 |          4 |        1 |       3318
     1551 | 20210730 |          91 |         18 |        2 |       3338
     1552 | 20210730 |          22 |         46 |        3 |        797
     1553 | 20210731 |         182 |          2 |        1 |        157
     1554 | 20210801 |          67 |         57 |        2 |        612
     1555 | 20210801 |          35 |         59 |        5 |       1789
     1556 | 20210801 |          12 |          3 |        1 |       2098
     1557 | 20210801 |          61 |         60 |        2 |        698
     1558 | 20210801 |          85 |         62 |        5 |       3573
     1559 | 20210802 |          70 |         85 |        2 |       4446
     1560 | 20210802 |           5 |         57 |        4 |       2242
     1561 | 20210802 |         121 |         43 |        3 |        451
     1562 | 20210803 |          36 |         42 |        5 |       2044
     1563 | 20210803 |         148 |         41 |        3 |       4688
     1564 | 20210803 |         191 |         31 |        2 |       1469
     1565 | 20210803 |         179 |         82 |        1 |       2838
     1566 | 20210803 |         127 |         21 |        5 |       3326
     1567 | 20210803 |         139 |         85 |        1 |         87
     1568 | 20210803 |         104 |          2 |        2 |         88
     1569 | 20210804 |          28 |         31 |        4 |       3381
     1570 | 20210804 |           9 |          1 |        2 |       3646
     1571 | 20210804 |         137 |         46 |        1 |       1818
     1572 | 20210804 |          66 |         73 |        4 |       4538
     1573 | 20210804 |         180 |         60 |        4 |       4538
     1574 | 20210804 |          76 |         84 |        4 |         58
     1575 | 20210805 |         133 |         33 |        1 |       1492
     1576 | 20210805 |          38 |         19 |        2 |       3567
     1577 | 20210805 |         171 |         45 |        3 |        700
     1578 | 20210805 |         123 |         72 |        5 |       4387
     1579 | 20210806 |          32 |         40 |        2 |       3331
     1580 | 20210806 |          17 |         85 |        2 |       3009
     1581 | 20210806 |          82 |          3 |        2 |        387
     1582 | 20210806 |         200 |          1 |        5 |       1336
     1583 | 20210806 |           9 |         40 |        5 |       4326
     1584 | 20210806 |         115 |         45 |        4 |        113
     1585 | 20210806 |          15 |         25 |        5 |       4457
     1586 | 20210807 |         158 |         60 |        2 |       2369
     1587 | 20210807 |         124 |         63 |        4 |       2237
     1588 | 20210807 |          27 |          1 |        4 |       3234
     1589 | 20210807 |          70 |         47 |        4 |        858
     1590 | 20210808 |          58 |         44 |        1 |       1186
     1591 | 20210808 |          95 |         83 |        1 |       1318
     1592 | 20210808 |          55 |         73 |        5 |       1386
     1593 | 20210808 |          89 |         57 |        4 |       1830
     1594 | 20210809 |          68 |          2 |        4 |        994
     1595 | 20210809 |          73 |         20 |        4 |       1143
     1596 | 20210809 |         159 |         41 |        5 |        601
     1597 | 20210809 |         199 |         62 |        2 |        500
     1598 | 20210809 |          70 |          1 |        1 |       1629
     1599 | 20210809 |         105 |         33 |        1 |       2310
     1600 | 20210809 |          52 |          6 |        2 |        510
     1601 | 20210810 |          95 |         44 |        1 |        353
     1602 | 20210810 |          89 |          1 |        2 |       4688
     1603 | 20210810 |          84 |         34 |        4 |        252
     1604 | 20210810 |          83 |         26 |        3 |       1134
     1605 | 20210810 |           3 |         31 |        4 |       4661
     1606 | 20210810 |         152 |          1 |        2 |       2309
     1607 | 20210810 |         166 |          1 |        3 |       2356
     1608 | 20210810 |          72 |         42 |        1 |       3861
     1609 | 20210811 |         127 |         73 |        3 |       4974
     1610 | 20210811 |         193 |         71 |        1 |       3223
     1611 | 20210812 |         176 |         31 |        5 |         79
     1612 | 20210812 |          74 |         41 |        3 |        977
     1613 | 20210812 |         183 |         19 |        4 |       2579
     1614 | 20210812 |         167 |         33 |        3 |       2691
     1615 | 20210812 |         101 |         57 |        3 |       3289
     1616 | 20210812 |         162 |         72 |        3 |       1112
     1617 | 20210812 |         114 |         19 |        3 |       3086
     1618 | 20210813 |         106 |         57 |        1 |       2925
     1619 | 20210813 |          17 |         59 |        1 |       1038
     1620 | 20210813 |         195 |         40 |        3 |       1250
     1621 | 20210813 |          24 |         44 |        4 |       2683
     1622 | 20210813 |          95 |         63 |        1 |       1039
     1623 | 20210813 |         139 |         32 |        5 |       4214
     1624 | 20210813 |         165 |         58 |        2 |        758
     1625 | 20210814 |         175 |         72 |        2 |        936
     1626 | 20210814 |         107 |         32 |        5 |       3776
     1627 | 20210814 |         184 |          3 |        5 |       1292
     1628 | 20210814 |         191 |         46 |        3 |       3101
     1629 | 20210814 |          60 |         39 |        2 |       4676
     1630 | 20210814 |         181 |         56 |        5 |       3377
     1631 | 20210814 |          34 |         45 |        1 |       1510
     1632 | 20210814 |         117 |         73 |        3 |        741
     1633 | 20210815 |         186 |         42 |        5 |       2601
     1634 | 20210815 |          25 |         74 |        2 |       3998
     1635 | 20210815 |         129 |         73 |        2 |       2280
     1636 | 20210815 |          10 |         22 |        4 |       3331
     1637 | 20210815 |         126 |         71 |        1 |       4214
     1638 | 20210816 |          32 |         21 |        1 |       4853
     1639 | 20210816 |         184 |         31 |        4 |        174
     1640 | 20210816 |          42 |         21 |        2 |       4885
     1641 | 20210816 |          15 |         61 |        5 |        227
     1642 | 20210816 |          50 |         62 |        5 |        398
     1643 | 20210816 |           2 |         83 |        1 |        449
     1644 | 20210816 |          47 |         60 |        3 |       4842
     1645 | 20210816 |          28 |         42 |        2 |       2136
     1646 | 20210817 |          44 |         84 |        4 |       1471
     1647 | 20210817 |          31 |          1 |        1 |       3674
     1648 | 20210817 |          77 |         63 |        5 |       2365
     1649 | 20210817 |          27 |         34 |        5 |       2237
     1650 | 20210817 |          71 |         31 |        3 |       3706
     1651 | 20210817 |          22 |         20 |        4 |       2813
     1652 | 20210817 |          32 |         61 |        1 |       4620
     1653 | 20210818 |         191 |         82 |        5 |       1130
     1654 | 20210818 |         153 |          3 |        2 |       3647
     1655 | 20210818 |          81 |         68 |        3 |       2601
     1656 | 20210818 |         114 |         47 |        1 |       1668
     1657 | 20210818 |         101 |          1 |        3 |        651
     1658 | 20210818 |         160 |         22 |        3 |       2988
     1659 | 20210818 |         158 |         13 |        3 |       3065
     1660 | 20210819 |         174 |         22 |        1 |       1876
     1661 | 20210819 |          75 |         62 |        1 |        169
     1662 | 20210819 |           5 |         21 |        1 |        653
     1663 | 20210819 |         164 |         71 |        3 |         80
     1664 | 20210819 |          56 |         58 |        3 |       3494
     1665 | 20210819 |         104 |         17 |        1 |       1188
     1666 | 20210819 |          54 |         78 |        4 |       1304
     1667 | 20210820 |          15 |         17 |        4 |       3238
     1668 | 20210820 |         198 |          7 |        5 |       2601
     1669 | 20210820 |          94 |         21 |        4 |        695
     1670 | 20210820 |         121 |         31 |        4 |       4850
     1671 | 20210820 |          49 |         67 |        2 |       1048
     1672 | 20210821 |          23 |         70 |        3 |       2474
     1673 | 20210821 |         197 |          3 |        3 |       4533
     1674 | 20210821 |         138 |         57 |        4 |       3892
     1675 | 20210821 |           5 |         45 |        1 |        621
     1676 | 20210821 |         137 |          1 |        2 |       1139
     1677 | 20210822 |         124 |         85 |        3 |        540
     1678 | 20210822 |          34 |         22 |        3 |       1513
     1679 | 20210822 |          51 |         31 |        3 |       1126
     1680 | 20210822 |         125 |         57 |        4 |        709
     1681 | 20210822 |         120 |          3 |        2 |       3654
     1682 | 20210823 |          70 |         56 |        3 |        565
     1683 | 20210823 |         107 |         46 |        2 |       2077
     1684 | 20210823 |         153 |         72 |        4 |       1641
     1685 | 20210823 |          56 |         21 |        4 |       1711
     1686 | 20210824 |         102 |         42 |        1 |       3137
     1687 | 20210824 |         197 |         70 |        2 |       2420
     1688 | 20210824 |         114 |         12 |        2 |       2504
     1689 | 20210824 |          15 |         41 |        5 |       1866
     1690 | 20210824 |          53 |         59 |        2 |        197
     1691 | 20210824 |          65 |         85 |        2 |       1186
     1692 | 20210824 |         155 |         61 |        1 |       2237
     1693 | 20210825 |          43 |         83 |        4 |       1621
     1694 | 20210825 |          82 |         46 |        1 |        758
     1695 | 20210825 |         194 |         43 |        4 |        938
     1696 | 20210825 |         182 |         43 |        3 |        176
     1697 | 20210825 |         114 |         61 |        1 |       3065
     1698 | 20210825 |          83 |         61 |        5 |       1511
     1699 | 20210825 |          48 |         71 |        2 |       2356
     1700 | 20210825 |          52 |         60 |        2 |        149
     1701 | 20210826 |         145 |         43 |        3 |       3030
     1702 | 20210826 |         174 |         82 |        5 |       1569
     1703 | 20210826 |          33 |         72 |        5 |        145
     1704 | 20210826 |         159 |         31 |        2 |       3975
     1705 | 20210827 |           2 |         44 |        5 |       4620
     1706 | 20210827 |           6 |          2 |        3 |       1876
     1707 | 20210827 |         119 |         71 |        5 |       3189
     1708 | 20210827 |         185 |         82 |        1 |       4787
     1709 | 20210827 |          17 |          1 |        3 |       1646
     1710 | 20210827 |          72 |         31 |        4 |       2214
     1711 | 20210827 |          31 |          1 |        1 |       1954
     1712 | 20210828 |          45 |         82 |        5 |       3570
     1713 | 20210828 |         196 |         59 |        5 |       4871
     1714 | 20210828 |          90 |         19 |        3 |       2178
     1715 | 20210828 |         162 |         58 |        4 |       4820
     1716 | 20210828 |          26 |         21 |        3 |        836
     1717 | 20210828 |         146 |         73 |        2 |        637
     1718 | 20210828 |          66 |         47 |        4 |       3451
     1719 | 20210828 |          89 |         57 |        4 |       1956
     1720 | 20210828 |         124 |         72 |        2 |        887
     1721 | 20210829 |          74 |         33 |        5 |       4365
     1722 | 20210829 |          70 |         70 |        1 |       1544
     1723 | 20210829 |          17 |         82 |        5 |       4892
     1724 | 20210829 |          99 |         70 |        1 |       1048
     1725 | 20210829 |          31 |         85 |        3 |       1619
     1726 | 20210829 |          96 |         21 |        2 |       3317
     1727 | 20210829 |         168 |         82 |        5 |       1689
     1728 | 20210830 |          88 |         22 |        3 |       1751
     1729 | 20210830 |          25 |         73 |        5 |       3459
     1730 | 20210830 |          68 |         21 |        2 |       2178
     1731 | 20210830 |         121 |         84 |        5 |        787
     1732 | 20210830 |          79 |         20 |        3 |       1038
     1733 | 20210831 |          73 |         34 |        2 |       1517
     1734 | 20210831 |          93 |         33 |        4 |        759
     1735 | 20210831 |         122 |         73 |        3 |       3121
     1736 | 20210831 |           7 |         34 |        5 |       1751
     1737 | 20210831 |          32 |         56 |        2 |        972
     1738 | 20210831 |          17 |         85 |        2 |       3181
     1739 | 20210831 |           4 |         44 |        1 |       2061
     1740 | 20210831 |         154 |          2 |        1 |       1889
     1741 | 20210901 |         144 |         63 |        1 |        881
     1742 | 20210901 |          97 |         84 |        2 |        897
     1743 | 20210901 |          21 |         62 |        4 |       4986
     1744 | 20210901 |          29 |         81 |        3 |        937
     1745 | 20210901 |          66 |         78 |        4 |       3343
     1746 | 20210901 |         166 |         43 |        3 |       2183
     1747 | 20210901 |          28 |         61 |        1 |       1300
     1748 | 20210901 |          85 |         56 |        3 |       4567
     1749 | 20210901 |         187 |         57 |        5 |        332
     1750 | 20210902 |          11 |         57 |        3 |       3339
     1751 | 20210902 |          37 |          4 |        3 |       3386
     1752 | 20210902 |          82 |         20 |        2 |       2122
     1753 | 20210902 |         190 |         76 |        4 |       2257
     1754 | 20210902 |          97 |         41 |        4 |       2958
     1755 | 20210903 |         189 |         44 |        3 |       2824
     1756 | 20210903 |          26 |         61 |        1 |       2679
     1757 | 20210903 |         100 |         62 |        1 |       4506
     1758 | 20210903 |          91 |         71 |        2 |       4415
     1759 | 20210903 |          63 |         47 |        5 |       1337
     1760 | 20210903 |          13 |         43 |        4 |       3470
     1761 | 20210904 |         158 |         42 |        5 |        150
     1762 | 20210904 |           2 |         63 |        4 |        640
     1763 | 20210904 |         197 |          3 |        5 |       3056
     1764 | 20210904 |         141 |         56 |        4 |       4844
     1765 | 20210904 |          58 |         40 |        1 |       3102
     1766 | 20210904 |         200 |          1 |        3 |       3426
     1767 | 20210905 |         128 |         45 |        4 |        367
     1768 | 20210905 |         184 |         42 |        2 |        353
     1769 | 20210905 |          53 |         71 |        5 |       3089
     1770 | 20210905 |          66 |          4 |        4 |        314
     1771 | 20210905 |          12 |         57 |        4 |       4726
     1772 | 20210905 |         144 |         40 |        3 |       3770
     1773 | 20210905 |         157 |         58 |        2 |       4725
     1774 | 20210905 |          78 |         24 |        5 |       1419
     1775 | 20210905 |         168 |         85 |        2 |       4581
     1776 | 20210905 |         107 |         85 |        5 |       3327
     1777 | 20210906 |          52 |         67 |        4 |        654
     1778 | 20210906 |         105 |         58 |        5 |        147
     1779 | 20210906 |          80 |         82 |        5 |       1233
     1780 | 20210906 |         132 |         58 |        1 |       4820
     1781 | 20210906 |         163 |         72 |        4 |       4740
     1782 | 20210906 |         121 |         19 |        2 |       1015
     1783 | 20210906 |         176 |          3 |        5 |       2870
     1784 | 20210906 |          86 |         70 |        2 |       1794
     1785 | 20210906 |         118 |         61 |        1 |       4297
     1786 | 20210907 |         148 |         11 |        1 |        486
     1787 | 20210907 |           2 |         20 |        5 |       2061
     1788 | 20210907 |          68 |         42 |        3 |       3362
     1789 | 20210907 |           5 |         19 |        1 |       4270
     1790 | 20210907 |           5 |         33 |        3 |       4523
     1791 | 20210907 |         184 |         31 |        4 |       3408
     1792 | 20210907 |          70 |         55 |        4 |       1453
     1793 | 20210907 |         155 |         59 |        5 |       2328
     1794 | 20210908 |         104 |         57 |        5 |        140
     1795 | 20210908 |          88 |         19 |        1 |       4743
     1796 | 20210908 |         193 |          8 |        3 |        304
     1797 | 20210908 |         104 |         33 |        4 |       3823
     1798 | 20210908 |          12 |          3 |        3 |       1411
     1799 | 20210908 |          53 |         36 |        4 |       3339
     1800 | 20210908 |         163 |         21 |        5 |        446
     1801 | 20210908 |          69 |         17 |        3 |       1784
     1802 | 20210909 |          47 |         46 |        2 |       1289
     1803 | 20210909 |          27 |         82 |        3 |       3391
     1804 | 20210909 |         181 |         59 |        2 |        646
     1805 | 20210909 |          17 |         47 |        4 |       1608
     1806 | 20210910 |          36 |         34 |        1 |       3079
     1807 | 20210910 |          90 |         21 |        4 |       2797
     1808 | 20210910 |          18 |         71 |        5 |       4307
     1809 | 20210910 |         131 |          3 |        4 |       1621
     1810 | 20210910 |          97 |         85 |        2 |       3978
