timestamp,customer_id,genre,age,annual_income,spending_score,type,model,screen_size,quantity,unit_price
2021-03-22 07:29:05,104,Male,26,62,55,laptop,zeta,17.0,4,3344
2021-11-21 14:28:48,137,Female,44,73,7,laptop,k12,17.0,2,3054
2021-09-09 23:19:50,181,Female,37,97,32,laptop,ki2,17.0,2,646
2021-05-01 14:45:38,107,Female,66,63,50,laptop,ki2,15.0,4,4639
2021-01-11 05:27:52,89,Female,34,58,60,laptop,kz,17.0,5,2842
2021-01-01 15:08:15,126,Female,31,70,77,laptop,qw2,12.0,3,484
2021-01-18 17:38:58,77,Female,45,54,53,laptop,c6,12.0,5,626
2021-05-17 11:29:45,193,Male,33,113,8,laptop,k12,15.0,4,3776
2021-06-28 11:46:32,68,Female,68,48,48,laptop,ay9,15.0,2,4446
2021-07-29 21:27:13,166,Female,36,85,75,smart phone,k9,5.5,3,3101
2021-04-06 12:12:37,121,Male,27,67,56,laptop,kz,15.0,1,4037
2021-09-24 03:17:24,11,Male,67,19,14,laptop,ki2,15.0,3,2818
2021-11-25 06:45:52,41,Female,65,38,35,laptop,kz,17.0,5,4141
2021-02-02 15:01:44,143,Female,28,76,40,laptop,c6,12.0,1,2553
2021-12-29 10:46:46,163,Male,19,81,5,laptop,ki2,17.0,3,3931
2021-03-18 22:43:42,51,Female,49,42,52,smart phone,c3,6.0,4,4533
2021-04-18 17:45:01,76,Male,26,54,54,laptop,kz,12.0,1,3386
2021-09-26 11:36:29,125,Female,23,70,29,laptop,ay9,17.0,4,4825
2021-03-09 06:34:17,156,Female,27,78,89,laptop,qw2,12.0,2,3325
2021-02-01 13:29:59,37,Female,42,34,17,laptop,qw2,17.0,3,1506
2021-06-18 09:13:11,174,Male,36,87,92,laptop,qw2,12.0,4,3366
2021-03-09 04:19:27,12,Female,35,19,99,laptop,jl3,17.0,3,146
2021-02-21 15:10:21,61,Male,70,46,56,laptop,jl3,17.0,1,911
2021-11-07 08:18:55,193,Male,33,113,8,laptop,j3,15.0,4,3391
2021-02-01 05:24:42,16,Male,22,20,79,laptop,ay9,12.0,2,81
2021-06-10 11:01:14,137,Female,44,73,7,laptop,ki2,14.0,2,2061
2021-06-30 08:37:19,138,Male,32,73,73,laptop,ki2,14.0,3,2641
2021-09-10 08:01:36,18,Male,20,21,66,laptop,qw2,12.0,5,4307
2021-06-30 23:41:45,161,Female,56,79,35,smart phone,c3,6.0,1,927
2021-01-23 00:08:11,177,Male,58,88,15,laptop,zeta,15.0,4,4414
2021-03-14 00:30:32,157,Male,37,78,1,television,boom,24.0,3,3158
2021-06-13 16:40:34,19,Male,52,23,29,smart phone,k9,6.5,1,3947
2021-03-29 17:15:43,111,Male,65,63,52,laptop,ki2,17.0,2,3570
2021-07-13 00:29:32,63,Female,67,47,52,laptop,ki2,15.0,5,4133
2021-12-06 09:56:24,56,Male,47,43,41,smart phone,c12,6.5,1,2709
2021-11-21 01:27:55,156,Female,27,78,89,laptop,ki2,12.0,5,4262
2021-07-26 20:48:24,52,Male,33,42,60,laptop,zeta,14.0,4,2943
2021-03-20 09:16:49,38,Female,30,34,73,laptop,zeta,17.0,5,3653
2021-04-06 13:44:02,185,Female,41,99,39,laptop,c6,12.0,5,4982
2021-08-03 05:45:51,139,Male,19,74,10,laptop,zeta,17.0,1,87
2021-12-08 18:54:21,2,Male,21,15,81,laptop,ki2,14.0,3,1492
2021-10-07 23:53:46,150,Male,34,78,90,laptop,c6,17.0,2,721
2021-12-10 20:01:58,157,Male,37,78,1,laptop,c6,14.0,5,3046
2021-12-26 03:28:39,41,Female,65,38,35,laptop,ki2,12.0,4,393
2021-01-23 14:55:09,103,Male,67,62,59,laptop,kz,12.0,2,653
2021-12-18 13:03:34,188,Male,28,101,68,laptop,c6,17.0,1,3802
2021-05-20 15:22:56,90,Female,50,58,46,laptop,zeta,17.0,2,3802
2021-05-07 23:03:09,198,Male,32,126,74,laptop,ki2,14.0,4,3761
2021-08-07 07:21:51,124,Male,39,69,91,laptop,kz,14.0,4,2237
2021-05-17 17:39:52,89,Female,34,58,60,laptop,qw2,15.0,5,961
2021-11-28 15:15:10,133,Female,25,72,34,laptop,jl3,17.0,2,2011
2021-08-16 09:24:57,42,Male,24,38,92,laptop,c6,12.0,2,4885
2021-08-08 11:37:46,89,Female,34,58,60,laptop,ki2,12.0,4,1830
2021-08-15 00:13:34,126,Female,31,70,77,laptop,qw2,12.0,1,4214
2021-07-30 12:29:22,165,Male,50,85,26,laptop,ki2,17.0,2,4748
2021-08-10 11:03:41,3,Female,20,16,6,laptop,j3,12.0,4,4661
2021-11-14 18:51:08,118,Female,49,65,59,laptop,qw2,12.0,3,4789
2021-06-07 07:10:52,1,Male,19,15,39,laptop,c6,12.0,4,2173
2021-04-10 07:10:14,37,Female,42,34,17,laptop,qw2,12.0,2,2125
2021-01-02 01:15:52,144,Female,32,76,87,laptop,k12,14.0,1,927
2021-04-03 22:03:58,47,Female,50,40,55,laptop,k12,14.0,3,3791
2021-05-11 07:48:37,152,Male,39,78,88,laptop,k12,17.0,4,1645
2021-01-08 04:51:32,9,Male,64,19,3,laptop,jl3,14.0,5,984
2021-07-25 16:26:21,169,Female,36,87,27,laptop,c6,12.0,2,2909
2021-05-06 16:42:42,103,Male,67,62,59,laptop,kz,15.0,3,2228
2021-06-05 23:45:24,81,Male,57,54,51,laptop,k12,15.0,3,2943
2021-04-09 08:35:53,58,Male,69,44,46,laptop,jl3,12.0,2,1490
2021-01-21 02:52:20,89,Female,34,58,60,laptop,kz,15.0,3,2033
2021-12-10 13:29:16,2,Male,21,15,81,television,k20,55.0,4,176
2021-10-20 01:40:07,13,Female,58,20,15,laptop,j3,12.0,2,1235
2021-11-12 02:48:16,54,Male,59,43,60,laptop,kz,14.0,1,3090
2021-06-03 22:48:04,120,Female,50,67,57,laptop,kz,15.0,3,180
2021-11-08 17:33:15,66,Male,18,48,59,laptop,kz,17.0,5,2283
2021-02-04 09:05:32,200,Male,30,137,83,television,jk23,32.0,1,1332
2021-05-30 03:16:28,169,Female,36,87,27,laptop,k12,17.0,5,2310
2021-12-24 11:15:17,30,Female,23,29,87,laptop,jl3,17.0,3,3377
2021-12-05 19:16:22,37,Female,42,34,17,laptop,ay9,15.0,1,4745
2021-05-07 02:09:10,190,Female,36,103,85,laptop,k12,15.0,1,879
2021-11-17 10:57:46,196,Female,35,120,79,laptop,ay9,14.0,2,243
2021-07-27 13:52:33,196,Female,35,120,79,laptop,qw2,14.0,3,1666
2021-12-29 21:39:03,71,Male,70,49,55,laptop,zeta,14.0,1,2693
2021-11-28 03:22:30,108,Male,54,63,46,laptop,kz,12.0,2,2748
2021-10-30 05:36:46,187,Female,54,101,24,television,k20,24.0,5,4093
2021-09-08 05:53:29,104,Male,26,62,55,laptop,j3,17.0,4,3823
2021-08-30 22:12:23,88,Female,22,57,55,laptop,c6,15.0,3,1751
2021-12-04 23:09:32,96,Male,24,60,52,laptop,j3,15.0,2,3089
2021-02-27 19:39:51,116,Female,19,65,50,laptop,ay9,15.0,3,1877
2021-11-12 19:28:11,134,Female,31,72,71,television,boom,55.0,5,310
2021-10-22 12:15:56,18,Male,20,21,66,laptop,ki2,15.0,4,1388
2021-05-19 07:02:17,132,Male,39,71,75,laptop,j3,14.0,3,4740
2021-03-15 11:26:22,165,Male,50,85,26,laptop,c6,12.0,1,211
2021-07-08 00:07:34,76,Male,26,54,54,laptop,c6,14.0,3,1932
2021-01-18 14:54:44,188,Male,28,101,68,laptop,kz,17.0,4,4874
2021-10-22 12:17:00,38,Female,30,34,73,laptop,zeta,15.0,2,2616
2021-01-08 04:37:00,102,Female,49,62,48,laptop,kz,12.0,3,3375
2021-10-06 16:59:06,144,Female,32,76,87,laptop,zeta,15.0,1,3461
2021-08-13 23:03:29,95,Female,32,60,42,laptop,kz,14.0,1,1039
2021-12-14 12:18:40,141,Female,57,75,5,laptop,c6,14.0,2,2459
2021-07-08 15:30:05,149,Female,34,78,22,laptop,j3,17.0,5,4779
2021-02-10 07:32:00,25,Female,54,28,14,laptop,zeta,15.0,3,720
2021-04-18 08:23:34,53,Female,31,43,54,laptop,ki2,12.0,2,4348
2021-05-12 19:45:06,89,Female,34,58,60,laptop,k12,12.0,2,2625
2021-03-03 05:43:13,78,Male,40,54,48,laptop,qw2,14.0,1,4771
2021-12-27 07:12:00,69,Male,19,48,59,laptop,ay9,12.0,1,3381
2021-01-27 12:52:50,68,Female,68,48,48,laptop,ki2,17.0,4,3580
2021-05-07 15:51:24,5,Female,31,17,40,laptop,ki2,14.0,4,1536
2021-05-31 05:10:50,68,Female,68,48,48,laptop,ki2,14.0,1,4250
2021-03-18 18:28:33,9,Male,64,19,3,laptop,qw2,12.0,5,895
2021-11-07 23:35:55,21,Male,35,24,35,laptop,k12,17.0,3,1164
2021-04-23 17:46:53,47,Female,50,40,55,laptop,jl3,17.0,3,797
2021-04-30 18:26:04,45,Female,49,39,28,laptop,jl3,15.0,1,4337
2021-04-23 07:12:34,95,Female,32,60,42,laptop,ki2,15.0,1,1448
2021-10-31 22:30:58,171,Male,40,87,13,laptop,k12,17.0,5,1311
2021-05-18 14:33:36,54,Male,59,43,60,laptop,j3,14.0,5,2279
2021-07-01 21:24:18,59,Female,27,46,51,television,ss2,55.0,2,4898
2021-06-04 08:54:58,174,Male,36,87,92,laptop,ay9,15.0,2,3828
2021-12-07 15:58:33,62,Male,19,46,55,laptop,c6,17.0,3,1230
2021-07-06 22:16:56,176,Female,30,88,86,laptop,qw2,15.0,1,1363
2021-07-01 15:49:01,179,Male,59,93,14,laptop,zeta,17.0,4,3947
2021-09-21 12:19:01,55,Female,50,43,45,laptop,kz,15.0,5,2805
2021-01-14 04:30:08,195,Female,47,120,16,laptop,qw2,15.0,1,3997
2021-08-16 20:08:57,50,Female,31,40,42,laptop,kz,15.0,5,398
2021-10-05 18:26:20,30,Female,23,29,87,laptop,kz,12.0,1,488
2021-02-23 20:41:08,56,Male,47,43,41,laptop,kz,17.0,3,2316
2021-08-31 21:41:48,17,Female,35,21,35,laptop,zeta,17.0,2,3181
2021-05-01 15:56:44,97,Female,47,60,47,laptop,kz,15.0,2,1454
2021-08-15 04:37:16,186,Male,30,99,97,laptop,jl3,14.0,5,2601
2021-11-11 16:35:19,136,Female,29,73,88,laptop,qw2,12.0,3,4844
2021-08-28 18:12:03,45,Female,49,39,28,laptop,zeta,14.0,5,3570
2021-04-28 18:33:31,139,Male,19,74,10,laptop,qw2,15.0,1,334
2021-08-29 10:28:24,70,Female,32,48,47,laptop,qw2,14.0,1,1544
2021-05-26 12:12:27,93,Male,48,60,49,laptop,k12,15.0,5,3841
2021-06-29 18:00:45,22,Male,25,24,73,laptop,ki2,15.0,5,2159
2021-12-29 10:16:29,160,Female,30,78,73,laptop,ay9,15.0,4,2446
2021-04-19 14:58:21,26,Male,29,28,82,laptop,c6,14.0,3,925
2021-12-20 21:33:07,15,Male,37,20,13,laptop,jl3,17.0,5,4728
2021-09-18 16:46:56,66,Male,18,48,59,laptop,ki2,12.0,5,3095
2021-07-21 17:49:07,155,Female,47,78,16,laptop,qw2,14.0,1,3758
2021-11-03 12:48:03,108,Male,54,63,46,laptop,ay9,15.0,4,57
2021-07-08 03:16:23,148,Female,32,77,74,laptop,ki2,12.0,1,4842
2021-06-26 11:19:10,192,Female,32,103,69,laptop,k12,12.0,5,2821
2021-02-19 19:28:55,83,Male,67,54,41,laptop,c6,17.0,5,4912
2021-04-14 17:31:00,73,Female,60,50,49,laptop,qw2,17.0,1,994
2021-05-29 07:54:52,123,Female,40,69,58,laptop,qw2,12.0,4,2159
2021-03-15 12:39:28,15,Male,37,20,13,smart phone,xm23,6.0,3,4770
2021-09-24 05:05:15,102,Female,49,62,48,laptop,qw2,17.0,1,3824
2021-06-05 21:07:47,112,Female,19,63,54,laptop,zeta,12.0,2,4690
2021-05-16 05:11:10,183,Male,46,98,15,laptop,ki2,14.0,4,4240
2021-05-29 12:24:10,61,Male,70,46,56,laptop,ay9,17.0,3,4827
2021-10-17 09:09:53,9,Male,64,19,3,laptop,zeta,12.0,3,2037
2021-11-22 21:53:21,37,Female,42,34,17,laptop,zeta,15.0,5,1513
2021-10-10 10:04:50,169,Female,36,87,27,laptop,j3,14.0,5,3343
2021-10-21 09:22:52,168,Female,33,86,95,laptop,ay9,14.0,1,239
2021-05-06 03:51:56,133,Female,25,72,34,laptop,qw2,15.0,2,2940
2021-04-05 21:56:11,90,Female,50,58,46,laptop,zeta,17.0,5,1077
2021-10-09 05:55:23,181,Female,37,97,32,television,k20,40.0,5,4028
2021-02-28 09:05:25,38,Female,30,34,73,laptop,zeta,14.0,1,598
2021-05-11 23:17:35,102,Female,49,62,48,television,jk23,40.0,1,296
2021-12-20 08:10:00,86,Male,48,54,46,laptop,qw2,12.0,4,2869
2021-07-19 04:59:18,111,Male,65,63,52,laptop,ki2,17.0,5,1048
2021-08-04 13:40:25,180,Male,35,93,90,laptop,kz,17.0,4,4538
2021-03-14 09:14:09,6,Female,22,17,76,laptop,kz,17.0,5,3863
2021-06-26 22:26:36,69,Male,19,48,59,laptop,ki2,15.0,2,2445
2021-01-12 23:00:38,133,Female,25,72,34,television,dj1,32.0,1,2292
2021-08-23 05:34:43,107,Female,66,63,50,laptop,k12,14.0,2,2077
2021-12-20 20:10:38,159,Male,34,78,1,laptop,k12,17.0,1,2657
2021-07-07 04:12:38,170,Male,32,87,63,television,dj1,24.0,2,1492
2021-06-16 08:02:25,177,Male,58,88,15,smart phone,xm23,5.5,4,2828
2021-12-24 09:01:18,138,Male,32,73,73,laptop,j3,17.0,1,1290
2021-12-11 00:57:10,72,Female,47,49,42,laptop,qw2,12.0,1,4711
2021-02-27 22:48:42,109,Male,68,63,43,smart phone,k9,6.0,3,2997
2021-01-06 20:10:19,73,Female,60,50,49,smart phone,k9,6.5,4,4270
2021-03-21 20:04:33,63,Female,67,47,52,laptop,k12,14.0,3,1866
2021-08-14 04:09:25,181,Female,37,97,32,laptop,ki2,15.0,5,3377
2021-09-30 00:06:54,6,Female,22,17,76,laptop,zeta,14.0,5,3189
2021-06-02 15:26:11,178,Male,27,88,69,laptop,ki2,17.0,1,81
2021-04-06 09:36:47,107,Female,66,63,50,laptop,zeta,14.0,1,562
2021-08-25 16:51:26,114,Male,19,64,46,laptop,kz,12.0,1,3065
2021-10-20 15:03:35,108,Male,54,63,46,smart phone,cz,6.5,5,1078
2021-05-16 05:05:03,99,Male,48,61,42,laptop,c6,15.0,4,490
2021-10-15 04:27:49,39,Female,36,37,26,laptop,zeta,15.0,2,3719
2021-02-04 09:19:10,166,Female,36,85,75,laptop,j3,12.0,1,4068
2021-10-28 11:24:05,55,Female,50,43,45,laptop,qw2,14.0,2,4787
2021-07-22 06:33:46,158,Female,30,78,78,laptop,ki2,14.0,5,4756
2021-01-26 10:50:14,133,Female,25,72,34,laptop,zeta,15.0,2,3975
2021-04-16 13:24:40,135,Male,20,73,5,television,boom,32.0,5,2250
2021-04-10 00:51:42,153,Female,44,78,20,laptop,zeta,15.0,4,1952
2021-08-18 06:54:51,101,Female,23,62,41,laptop,ay9,15.0,3,651
2021-06-15 06:55:29,33,Male,53,33,4,laptop,qw2,17.0,2,3924
2021-12-22 22:49:07,56,Male,47,43,41,laptop,qw2,12.0,5,4394
2021-06-25 03:08:21,150,Male,34,78,90,laptop,ay9,14.0,2,4058
2021-02-27 00:29:39,5,Female,31,17,40,television,jk23,24.0,5,889
2021-04-27 01:19:10,143,Female,28,76,40,laptop,qw2,12.0,1,2768
2021-05-20 03:25:29,68,Female,68,48,48,laptop,kz,17.0,3,1293
2021-03-25 16:11:42,181,Female,37,97,32,television,ss2,48.0,3,1136
2021-10-24 01:05:31,6,Female,22,17,76,laptop,qw2,17.0,2,3437
2021-12-07 13:23:36,109,Male,68,63,43,smart phone,bn20,6.5,4,258
2021-11-26 05:14:33,4,Female,23,16,77,laptop,j3,17.0,3,4392
2021-06-30 07:23:54,133,Female,25,72,34,laptop,j3,14.0,2,2824
2021-06-23 17:28:43,148,Female,32,77,74,laptop,j3,14.0,1,4660
2021-12-29 19:16:52,109,Male,68,63,43,laptop,k12,17.0,3,1008
2021-10-13 07:52:55,87,Female,55,57,58,laptop,kz,17.0,2,565
2021-11-09 00:26:35,9,Male,64,19,3,laptop,kz,15.0,4,4567
2021-01-21 07:24:48,73,Female,60,50,49,laptop,qw2,14.0,5,1735
2021-10-28 10:03:03,115,Female,18,65,48,smart phone,pk2,6.0,1,3151
2021-06-06 02:29:37,146,Male,28,77,97,laptop,zeta,17.0,4,3334
2021-02-16 10:37:10,100,Male,20,61,49,laptop,jl3,17.0,2,3719
2021-10-24 16:31:38,184,Female,29,98,88,laptop,j3,12.0,3,2982
2021-06-20 04:53:25,143,Female,28,76,40,laptop,j3,17.0,5,1201
2021-06-02 21:35:59,70,Female,32,48,47,laptop,zeta,15.0,3,4987
2021-10-19 15:53:11,134,Female,31,72,71,laptop,ki2,12.0,2,2394
2021-10-23 22:36:00,150,Male,34,78,90,laptop,ay9,17.0,4,694
2021-04-22 00:44:46,8,Female,23,18,94,laptop,zeta,12.0,1,3430
2021-10-15 10:34:16,129,Male,59,71,11,laptop,ki2,12.0,5,4484
2021-12-04 11:47:21,119,Female,51,67,43,laptop,ay9,14.0,4,3349
2021-08-18 18:28:51,153,Female,44,78,20,laptop,ay9,14.0,2,3647
2021-12-03 12:16:06,131,Male,47,71,9,television,jk23,40.0,5,366
2021-02-02 12:15:35,174,Male,36,87,92,smart phone,pk2,6.5,1,720
2021-07-04 01:21:41,77,Female,45,54,53,laptop,j3,14.0,4,4885
2021-03-30 17:26:54,68,Female,68,48,48,laptop,jl3,15.0,1,2283
2021-12-06 04:26:02,79,Female,23,54,52,laptop,j3,17.0,2,2365
2021-01-27 13:05:10,85,Female,21,54,57,laptop,ay9,15.0,5,1132
2021-01-19 03:50:34,76,Male,26,54,54,laptop,ki2,14.0,1,1854
2021-07-27 16:10:54,3,Female,20,16,6,laptop,k12,15.0,3,4844
2021-12-18 19:24:44,191,Female,34,103,23,laptop,jl3,14.0,5,650
2021-09-25 19:10:30,190,Female,36,103,85,laptop,zeta,15.0,5,1789
2021-12-08 11:22:24,1,Male,19,15,39,laptop,ay9,15.0,2,4238
2021-03-21 01:17:37,48,Female,27,40,47,laptop,jl3,17.0,2,1465
2021-05-13 08:22:58,123,Female,40,69,58,laptop,zeta,15.0,3,2985
2021-07-29 00:34:07,149,Female,34,78,22,laptop,ki2,14.0,4,1666
2021-10-24 19:15:58,44,Female,31,39,61,television,jk23,40.0,1,4214
2021-07-03 21:24:08,67,Female,43,48,50,laptop,ki2,14.0,4,4189
2021-07-04 14:50:04,142,Male,32,75,93,laptop,ki2,17.0,1,1735
2021-01-10 03:31:55,70,Female,32,48,47,television,k20,48.0,3,4620
2021-02-13 20:10:06,60,Male,53,46,46,laptop,zeta,14.0,5,227
2021-10-17 21:47:22,132,Male,39,71,75,laptop,zeta,14.0,1,3965
2021-03-02 22:58:26,9,Male,64,19,3,laptop,zeta,12.0,5,255
2021-11-24 03:45:39,140,Female,35,74,72,laptop,qw2,15.0,2,237
2021-12-06 13:19:34,135,Male,20,73,5,laptop,k12,12.0,1,1002
2021-06-06 15:22:12,108,Male,54,63,46,laptop,jl3,12.0,1,2988
2021-05-18 14:02:12,75,Male,59,54,47,laptop,kz,12.0,3,4340
2021-05-25 11:56:54,64,Female,54,47,59,laptop,j3,14.0,5,1330
2021-08-04 13:40:56,28,Male,35,28,61,laptop,j3,12.0,4,3381
2021-08-06 11:50:30,17,Female,35,21,35,laptop,zeta,17.0,2,3009
2021-12-16 18:17:57,7,Female,35,18,6,laptop,ki2,15.0,2,4488
2021-03-10 14:58:48,133,Female,25,72,34,laptop,k12,15.0,3,2544
2021-09-20 07:32:07,109,Male,68,63,43,laptop,qw2,17.0,3,3413
2021-05-15 15:48:25,96,Male,24,60,52,laptop,zeta,15.0,5,3089
2021-06-23 21:08:32,14,Female,24,20,77,laptop,c6,17.0,1,4701
2021-06-10 09:48:34,184,Female,29,98,88,laptop,k12,14.0,5,146
2021-05-24 16:40:12,8,Female,23,18,94,smart phone,cz,6.5,5,1787
2021-09-20 02:21:31,193,Male,33,113,8,laptop,jl3,12.0,2,2242
2021-05-27 20:35:29,28,Male,35,28,61,smart phone,bn20,6.5,5,2763
2021-07-11 08:15:05,118,Female,49,65,59,laptop,kz,12.0,5,2174
2021-05-12 21:10:07,54,Male,59,43,60,laptop,j3,15.0,1,1343
2021-09-19 19:26:22,87,Female,55,57,58,laptop,kz,15.0,3,1876
2021-05-24 16:05:11,123,Female,40,69,58,laptop,k12,12.0,1,4567
2021-12-22 10:46:16,52,Male,33,42,60,laptop,ay9,17.0,4,1113
2021-03-08 01:04:25,198,Male,32,126,74,laptop,ki2,15.0,5,794
2021-05-07 06:42:32,115,Female,18,65,48,laptop,c6,17.0,5,432
2021-03-09 10:44:51,155,Female,47,78,16,television,dj1,24.0,5,1047
2021-04-23 14:47:37,187,Female,54,101,24,laptop,k12,12.0,4,98
2021-11-17 12:41:31,50,Female,31,40,42,laptop,ay9,12.0,1,2061
2021-05-08 14:05:42,107,Female,66,63,50,laptop,c6,17.0,1,257
2021-01-15 00:44:38,30,Female,23,29,87,laptop,ay9,14.0,3,4894
2021-03-10 13:04:10,158,Female,30,78,78,laptop,jl3,15.0,3,350
2021-01-17 18:46:10,98,Female,27,60,50,laptop,ki2,14.0,1,1617
2021-10-30 19:26:28,170,Male,32,87,63,laptop,ki2,14.0,1,3457
2021-06-18 23:30:01,51,Female,49,42,52,laptop,j3,15.0,1,1340
2021-08-29 06:08:42,74,Female,60,50,56,laptop,j3,17.0,5,4365
2021-05-02 12:52:06,125,Female,23,70,29,laptop,ay9,17.0,4,1982
2021-04-25 04:53:49,28,Male,35,28,61,laptop,j3,15.0,2,138
2021-12-20 16:22:32,130,Male,38,71,75,laptop,ki2,15.0,4,1343
2021-09-29 04:43:52,101,Female,23,62,41,laptop,j3,14.0,1,1814
2021-09-20 23:32:13,38,Female,30,34,73,laptop,c6,17.0,2,1292
2021-07-02 09:38:14,133,Female,25,72,34,laptop,zeta,14.0,4,1390
2021-10-01 23:59:54,145,Male,25,77,12,laptop,c6,14.0,4,2799
2021-02-06 00:06:35,34,Male,18,33,92,television,jk23,24.0,2,742
2021-02-06 15:56:31,117,Female,63,65,43,laptop,zeta,14.0,2,1047
2021-10-23 14:02:41,67,Female,43,48,50,laptop,ay9,14.0,3,4715
2021-05-20 21:17:16,138,Male,32,73,73,laptop,c6,12.0,2,191
2021-05-06 04:07:44,65,Male,63,48,51,laptop,c6,15.0,1,2530
2021-10-05 13:27:41,174,Male,36,87,92,television,jk23,55.0,2,1424
2021-12-28 06:41:33,1,Male,19,15,39,laptop,k12,15.0,2,2733
2021-11-22 16:29:57,45,Female,49,39,28,laptop,c6,17.0,1,938
2021-11-15 22:38:51,63,Female,67,47,52,laptop,c6,15.0,5,572
2021-12-18 11:39:58,130,Male,38,71,75,laptop,ki2,15.0,1,4885
2021-10-23 03:35:07,8,Female,23,18,94,laptop,ki2,17.0,2,3621
2021-03-15 05:04:03,43,Male,48,39,36,laptop,kz,15.0,5,2095
2021-10-09 19:59:33,45,Female,49,39,28,laptop,ki2,17.0,1,3377
2021-09-30 04:07:31,131,Male,47,71,9,laptop,ay9,12.0,1,3415
2021-01-10 14:54:52,74,Female,60,50,56,laptop,ay9,14.0,1,140
2021-09-28 00:01:01,192,Female,32,103,69,laptop,c6,12.0,1,4661
2021-05-29 13:52:35,95,Female,32,60,42,laptop,qw2,15.0,1,534
2021-11-07 00:55:45,124,Male,39,69,91,laptop,qw2,15.0,4,797
2021-10-23 01:48:27,76,Male,26,54,54,laptop,zeta,17.0,3,4728
2021-02-14 01:59:13,140,Female,35,74,72,laptop,c6,14.0,2,1755
2021-12-08 00:38:48,198,Male,32,126,74,smart phone,k9,5.5,2,3566
2021-12-30 05:03:23,112,Female,19,63,54,laptop,k12,14.0,4,4172
2021-04-22 11:20:06,40,Female,20,37,75,laptop,qw2,12.0,1,4263
2021-09-04 05:10:03,2,Male,21,15,81,laptop,kz,14.0,4,640
2021-12-07 18:43:46,176,Female,30,88,86,laptop,qw2,17.0,2,1774
2021-09-20 19:26:26,169,Female,36,87,27,laptop,ay9,15.0,5,713
2021-01-29 19:54:06,191,Female,34,103,23,laptop,ki2,17.0,4,1062
2021-12-07 09:14:44,25,Female,54,28,14,laptop,k12,14.0,3,4048
2021-08-15 15:19:05,25,Female,54,28,14,television,ss2,40.0,2,3998
2021-09-30 08:34:35,174,Male,36,87,92,laptop,j3,12.0,1,3381
2021-06-13 03:04:57,11,Male,67,19,14,laptop,jl3,14.0,3,1628
2021-02-21 15:40:10,20,Female,35,23,98,laptop,c6,12.0,3,1506
2021-01-25 20:38:00,45,Female,49,39,28,laptop,jl3,17.0,5,2850
2021-08-19 08:21:39,75,Male,59,54,47,laptop,kz,15.0,1,169
2021-03-15 08:06:52,127,Male,43,71,35,laptop,zeta,17.0,4,496
2021-09-25 09:50:58,123,Female,40,69,58,laptop,ki2,15.0,5,4296
2021-08-19 16:46:15,174,Male,36,87,92,laptop,c6,15.0,1,1876
2021-10-30 15:30:55,22,Male,25,24,73,laptop,j3,12.0,5,1314
2021-08-12 01:02:01,74,Female,60,50,56,laptop,jl3,12.0,3,977
2021-12-09 07:26:47,186,Male,30,99,97,television,dj1,55.0,4,2475
2021-03-01 09:49:06,53,Female,31,43,54,laptop,kz,12.0,3,4108
2021-06-11 17:10:57,142,Male,32,75,93,laptop,ki2,15.0,1,4567
2021-09-20 05:58:41,105,Male,49,62,56,laptop,ki2,15.0,1,2341
2021-08-21 23:01:28,5,Female,31,17,40,laptop,k12,12.0,1,621
2021-05-30 01:49:32,70,Female,32,48,47,laptop,ay9,12.0,1,1080
2021-09-07 21:16:53,5,Female,31,17,40,laptop,j3,17.0,3,4523
2021-08-14 11:16:27,175,Female,52,88,13,laptop,qw2,17.0,2,936
2021-09-11 11:37:43,132,Male,39,71,75,laptop,qw2,15.0,3,3654
2021-01-13 17:18:26,71,Male,70,49,55,laptop,k12,17.0,5,1285
2021-03-03 14:35:40,45,Female,49,39,28,smart phone,cz,5.5,3,1002
2021-03-06 12:48:36,152,Male,39,78,88,laptop,j3,15.0,4,2457
2021-02-07 05:20:59,7,Female,35,18,6,laptop,zeta,14.0,1,522
2021-09-01 10:40:46,187,Female,54,101,24,laptop,ki2,12.0,5,332
2021-07-23 17:41:53,182,Female,32,97,86,laptop,c6,15.0,3,1088
2021-09-12 07:21:15,123,Female,40,69,58,laptop,jl3,17.0,5,1978
2021-01-09 10:36:39,173,Male,36,87,10,laptop,jl3,12.0,1,2982
2021-02-13 13:58:33,68,Female,68,48,48,smart phone,cz,5.5,2,1328
2021-08-22 18:00:53,51,Female,49,42,52,laptop,j3,12.0,3,1126
2021-02-08 20:04:45,61,Male,70,46,56,laptop,kz,17.0,2,4475
2021-06-02 06:20:31,36,Female,21,33,81,laptop,jl3,15.0,5,2535
2021-04-12 09:23:33,155,Female,47,78,16,smart phone,c3,5.5,5,1243
2021-12-03 00:20:08,95,Female,32,60,42,laptop,qw2,12.0,5,749
2021-07-29 17:42:18,162,Female,29,79,83,laptop,c6,17.0,5,3677
2021-02-26 04:05:55,36,Female,21,33,81,laptop,ay9,15.0,3,716
2021-08-08 00:23:19,58,Male,69,44,46,laptop,k12,17.0,1,1186
2021-03-26 05:05:42,95,Female,32,60,42,laptop,j3,17.0,5,4337
2021-04-17 00:34:07,14,Female,24,20,77,laptop,kz,14.0,3,3046
2021-02-11 21:58:25,198,Male,32,126,74,laptop,c6,17.0,5,2008
2021-02-24 18:51:07,168,Female,33,86,95,laptop,jl3,15.0,2,2553
